ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	LEXSTATIDS	ALIGNMENT
430	44_tongue	tongue	Yuanmen	Yuanmen Hlai	ɬin3	ɬin3	ɬ i n *3/³	hlai1239	1205	19.11	109.54		5 7 4 8	AXLT	LIN6	9	9.L.C 9.I.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	ɬin*3/³	0	962	962	ɬ i n *3/³
431	44_tongue	tongue	Heitu	Heitu Hlai	di:n3	di:n3	d iː n *3/³	hlai1239	1205	19.51	108.94		1 7 4 8	AXLT	TIN6	5	5.T.C 5.I.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	diːn*3/³	0	962	962	d iː n *3/³
432	44_tongue	tongue	Baoding	Baoding Hlai	ɬi:n3	ɬi:n3	ɬ iː n *3/³	hlai1239	1205	18.77	110.45		5 7 4 8	AXLT	LIN6	3	3.L.C 3.I.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	ɬiːn*3/³	0	962	962	ɬ iː n *3/³
433	44_tongue	tongue	Zhongsha	Zhongsha Hlai	ɬi:n3	ɬi:n3	ɬ iː n *3/³	hlai1239	1205	15.83	114.33		5 7 4 8	AXLT	LIN6	10	10.L.C 10.I.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	ɬiːn*3/³	0	962	962	ɬ iː n *3/³
434	44_tongue	tongue	Tongzha	Tongzha Hlai	ɬi:n3	ɬi:n3	ɬ iː n *3/³	hlai1239	1205	18.88	109.67		5 7 4 8	AXLT	LIN6	7	7.L.C 7.I.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	ɬiːn*3/³	0	962	962	ɬ iː n *3/³
435	44_tongue	tongue	Qiandui	Quiandui Hlai	ɬi:n3	ɬi:n3	ɬ iː n *3/³	hlai1239	1205	18.91	110.04		5 7 4 8	AXLT	LIN6	6	6.L.C 6.I.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	ɬiːn*3/³	0	962	962	ɬ iː n *3/³
436	44_tongue	tongue	Baocheng	Baocheng Hlai	ɬi:n3	ɬi:n3	ɬ iː n *3/³	hlai1239	1205	18.64	109.70		5 7 4 8	AXLT	LIN6	2	2.L.C 2.I.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	ɬiːn*3/³	0	962	962	ɬ iː n *3/³
437	44_tongue	tongue	Gelong	Gelong	tθin3	tθin3	tθ i n *3/³		1205	19.10	108.65		1 7 4 8	AXLT	TIN6	4	4.T.C 4.I.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	tθin*3/³	0	962	962	tθ i n *3/³
418	43_tooth	tooth	Xifang	Xifang Hlai	sen1	sen1	s e n *1/¹	hlai1239	1380	19.30	109.24		3 7 4 8	AXLT	SEN6	8	8.S.C 8.E.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	sen*1/¹	0	973	974	s e n *1/¹
419	43_tooth	tooth	Baisha	Baisha Hlai	faŋ1	faŋ1	f a ŋ *1/¹	hlai1239	1380	18.65	108.72		3 7 4 8	AXLT	BAN6	1	1.B.C 1.A.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	faŋ*1/¹	1	973	973	f a ŋ *1/¹
420	43_tooth	tooth	Yuanmen	Yuanmen Hlai	fhan1	fhan1	fʰ a n *1/¹	hlai1239	1380	19.11	109.54		3 7 4 8	AXLT	BAN6	9	9.B.C 9.A.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	fʰan*1/¹	0	973	973	fʰ a n *1/¹
421	43_tooth	tooth	Heitu	Heitu Hlai	phen1	phen1	pʰ e n *1/¹	hlai1239	1380	19.51	108.94		1 7 4 8	AXLT	PEN6	5	5.P.C 5.E.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	pʰen*1/¹	1	973	973	pʰ e n *1/¹
422	43_tooth	tooth	Baoding	Baoding Hlai	fan1	fan1	f a n *1/¹	hlai1239	1380	18.77	110.45		3 7 4 8	AXLT	BAN6	3	3.B.C 3.A.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	fan*1/¹	1	973	973	f a n *1/¹
423	43_tooth	tooth	Zhongsha	Zhongsha Hlai	fan1	fan1	f a n *1/¹	hlai1239	1380	15.83	114.33		3 7 4 8	AXLT	BAN6	10	10.B.C 10.A.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	fan*1/¹	1	973	973	f a n *1/¹
424	43_tooth	tooth	Tongzha	Tongzha Hlai	fan1	fan1	f a n *1/¹	hlai1239	1380	18.88	109.67		3 7 4 8	AXLT	BAN6	7	7.B.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	fan*1/¹	1	973	973	f a n *1/¹
425	43_tooth	tooth	Qiandui	Quiandui Hlai	fan1	fan1	f a n *1/¹	hlai1239	1380	18.91	110.04		3 7 4 8	AXLT	BAN6	6	6.B.C 6.A.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	fan*1/¹	1	973	973	f a n *1/¹
426	43_tooth	tooth	Baocheng	Baocheng Hlai	fan1	fan1	f a n *1/¹	hlai1239	1380	18.64	109.70		3 7 4 8	AXLT	BAN6	2	2.B.C 2.A.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	fan*1/¹	1	973	973	f a n *1/¹
427	43_tooth	tooth	Gelong	Gelong	sen1	sen1	s e n *1/¹		1380	19.10	108.65		3 7 4 8	AXLT	SEN6	4	4.S.C 4.E.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	sen*1/¹	0	973	974	s e n *1/¹
224	23_tree	tree	Xifang	Xifang Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	19.30	109.24		2 7 8	AXT	CA6	8	8.C.C 8.A.V 8.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
225	23_tree	tree	Baisha	Baisha Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	18.65	108.72		2 7 8	AXT	CA6	1	1.C.C 1.A.V 1.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
226	23_tree	tree	Yuanmen	Yuanmen Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	19.11	109.54		2 7 8	AXT	CA6	9	9.C.C 9.A.V 9.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
227	23_tree	tree	Heitu	Heitu Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	19.51	108.94		2 7 8	AXT	CA6	5	5.C.C 5.A.V 5.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
228	23_tree	tree	Baoding	Baoding Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	18.77	110.45		2 7 8	AXT	CA6	3	3.C.C 3.A.V 3.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
229	23_tree	tree	Zhongsha	Zhongsha Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	15.83	114.33		2 7 8	AXT	CA6	10	10.C.C 10.A.V 10.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
230	23_tree	tree	Tongzha	Tongzha Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	18.88	109.67		2 7 8	AXT	CA6	7	7.C.C 7.A.V 7.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
231	23_tree	tree	Qiandui	Quiandui Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	18.91	110.04		2 7 8	AXT	CA6	6	6.C.C 6.A.V 6.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
232	23_tree	tree	Baocheng	Baocheng Hlai	tshai1	tshai1	tsʰ ai *1/¹	hlai1239	906	18.64	109.70		2 7 8	AXT	CA6	2	2.C.C 2.A.V 2.6.T	1.6 3.0 1.0	tsʰai*1/¹	0	984	984	tsʰ ai *1/¹
233	23_tree	tree	Gelong	Gelong	nɛk2	nɛk2	n ɛ k *2/²		906	19.10	108.65		4 7 1 8	AXLT	NEK6	4	4.N.C 4.E.V 4.K.c 4.6.T	1.6 3.0 1.1 1.0	nɛk*2/²	0	985	985	n ɛ k *2/²
113	12_two	two	Xifang	Xifang Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	19.30	109.24		5 7 8	AXT	LA6	8	8.L.C 8.A.V 8.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
114	12_two	two	Baisha	Baisha Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	18.65	108.72		5 7 8	AXT	LA6	1	1.L.C 1.A.V 1.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
115	12_two	two	Yuanmen	Yuanmen Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	19.11	109.54		5 7 8	AXT	LA6	9	9.L.C 9.A.V 9.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
116	12_two	two	Heitu	Heitu Hlai	dou3	dou3	d ou *3/³	hlai1239	1498	19.51	108.94		1 7 8	AXT	TU6	5	5.T.C 5.U.V 5.6.T	1.6 3.0 1.0	dou*3/³	0	996	996	d ou *3/³
117	12_two	two	Baoding	Baoding Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	18.77	110.45		5 7 8	AXT	LA6	3	3.L.C 3.A.V 3.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
118	12_two	two	Zhongsha	Zhongsha Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	15.83	114.33		5 7 8	AXT	LA6	10	10.L.C 10.A.V 10.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
119	12_two	two	Tongzha	Tongzha Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	18.88	109.67		5 7 8	AXT	LA6	7	7.L.C 7.A.V 7.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
120	12_two	two	Qiandui	Quiandui Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	18.91	110.04		5 7 8	AXT	LA6	6	6.L.C 6.A.V 6.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
121	12_two	two	Baocheng	Baocheng Hlai	ɬau3	ɬau3	ɬ au *3/³	hlai1239	1498	18.64	109.70		5 7 8	AXT	LA6	2	2.L.C 2.A.V 2.6.T	1.6 3.0 1.0	ɬau*3/³	0	995	995	ɬ au *3/³
122	12_two	two	Gelong	Gelong	tθai3	tθai3	tθ ai *3/³		1498	19.10	108.65		1 7 8	AXT	TA6	4	4.T.C 4.A.V 4.6.T	1.6 3.0 1.0	tθai*3/³	0	996	996	tθ ai *3/³
636	65_walk	walk	Xifang	Xifang Hlai	fei1	fei1	f ei *1/¹	hlai1239	1443	19.30	109.24		3 7 8	AXT	BE6	8	8.B.C 8.E.V 8.6.T	1.6 3.0 1.0	fei*1/¹	0	1006	1006	f ei - *1/¹
637	65_walk	walk	Baisha	Baisha Hlai	fei1	fei1	f ei *1/¹	hlai1239	1443	18.65	108.72		3 7 8	AXT	BE6	1	1.B.C 1.E.V 1.6.T	1.6 3.0 1.0	fei*1/¹	0	1006	1006	f ei - *1/¹
638	65_walk	walk	Yuanmen	Yuanmen Hlai	fhei1	fhei1	fʰ ei *1/¹	hlai1239	1443	19.11	109.54		3 7 8	AXT	BE6	9	9.B.C 9.E.V 9.6.T	1.6 3.0 1.0	fʰei*1/¹	0	1006	1006	fʰ ei - *1/¹
639	65_walk	walk	Heitu	Heitu Hlai	pei1	pei1	p ei *1/¹	hlai1239	1443	19.51	108.94		1 7 8	AXT	PE6	5	5.P.C 5.E.V 5.6.T	1.6 3.0 1.0	pei*1/¹	0	1006	1006	p ei - *1/¹
640	65_walk	walk	Baoding	Baoding Hlai	fei1	fei1	f ei *1/¹	hlai1239	1443	18.77	110.45		3 7 8	AXT	BE6	3	3.B.C 3.E.V 3.6.T	1.6 3.0 1.0	fei*1/¹	0	1006	1006	f ei - *1/¹
641	65_walk	walk	Zhongsha	Zhongsha Hlai	fei1	fei1	f ei *1/¹	hlai1239	1443	15.83	114.33		3 7 8	AXT	BE6	10	10.B.C 10.E.V 10.6.T	1.6 3.0 1.0	fei*1/¹	0	1006	1006	f ei - *1/¹
642	65_walk	walk	Tongzha	Tongzha Hlai	fei1	fei1	f ei *1/¹	hlai1239	1443	18.88	109.67		3 7 8	AXT	BE6	7	7.B.C 7.E.V 7.6.T	1.6 3.0 1.0	fei*1/¹	0	1006	1006	f ei - *1/¹
643	65_walk	walk	Qiandui	Quiandui Hlai	fei1	fei1	f ei *1/¹	hlai1239	1443	18.91	110.04		3 7 8	AXT	BE6	6	6.B.C 6.E.V 6.6.T	1.6 3.0 1.0	fei*1/¹	0	1006	1006	f ei - *1/¹
644	65_walk	walk	Baocheng	Baocheng Hlai	fei1	fei1	f ei *1/¹	hlai1239	1443	18.64	109.70		3 7 8	AXT	BE6	2	2.B.C 2.E.V 2.6.T	1.6 3.0 1.0	fei*1/¹	0	1006	1006	f ei - *1/¹
645	65_walk	walk	Gelong	Gelong	foil1	foil1	f oi l *1/¹		1443	19.10	108.65		3 7 5 8	AXLT	BUL6	4	4.B.C 4.U.V 4.L.c 4.6.T	1.6 3.0 1.1 1.0	foil*1/¹	0	1006	1007	f oi l *1/¹
909	93_warm	warm	Xifang	Xifang Hlai	ɬoŋ2	ɬoŋ2	ɬ o ŋ *2/²	hlai1239	2272	19.30	109.24		5 7 4 8	AXLT	LUN6	8	8.L.C 8.U.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	ɬoŋ*2/²	0	1017	1018	ɬ o ŋ *2/²
910	93_warm	warm	Baisha	Baisha Hlai	ɬom2	ɬom2	ɬ o m *2/²	hlai1239	2272	18.65	108.72		5 7 4 8	AXLT	LUM6	1	1.L.C 1.U.V 1.M.c 1.6.T	1.6 3.0 1.1 1.0	ɬom*2/²	0	1017	1017	ɬ o m *2/²
911	93_warm	warm	Yuanmen	Yuanmen Hlai	ɬom1	ɬom1	ɬ o m *1/¹	hlai1239	2272	19.11	109.54		5 7 4 8	AXLT	LUM6	9	9.L.C 9.U.V 9.M.c 9.6.T	1.6 3.0 1.1 1.0	ɬom*1/¹	0	1017	1017	ɬ o m *1/¹
912	93_warm	warm	Heitu	Heitu Hlai	dun2	dun2	d u n *2/²	hlai1239	2272	19.51	108.94		1 7 4 8	AXLT	TYN6	5	5.T.C 5.Y.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	dun*2/²	0	1019	1018	d u n *2/²
913	93_warm	warm	Baoding	Baoding Hlai	ɬun2	ɬun2	ɬ u n *2/²	hlai1239	2272	18.77	110.45		5 7 4 8	AXLT	LYN6	3	3.L.C 3.Y.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	ɬun*2/²	0	1017	1018	ɬ u n *2/²
914	93_warm	warm	Zhongsha	Zhongsha Hlai	Ɂut7	Ɂut7	ʔ u t *7/⁵²	hlai1239	2272	15.83	114.33		1 7 1 8	AXLT	HYT3	10	10.H.C 10.Y.V 10.T.c 10.3.T	1.6 3.0 1.1 1.0	ʔut*7/⁵²	0	1020	1020	ʔ u t *7/⁵²
915	93_warm	warm	Tongzha	Tongzha Hlai	ɬun5	ɬun5	ɬ u n *5/⁵	hlai1239	2272	18.88	109.67		5 7 4 8	AXLT	LYN6	7	7.L.C 7.Y.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	ɬun*5/⁵	0	1017	1018	ɬ u n *5/⁵
916	93_warm	warm	Qiandui	Quiandui Hlai	ɬun5	ɬun5	ɬ u n *5/⁵	hlai1239	2272	18.91	110.04		5 7 4 8	AXLT	LYN6	6	6.L.C 6.Y.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	ɬun*5/⁵	0	1017	1018	ɬ u n *5/⁵
917	93_warm	warm	Baocheng	Baocheng Hlai	ɬun5	ɬun5	ɬ u n *5/⁵	hlai1239	2272	18.64	109.70		5 7 4 8	AXLT	LYN6	2	2.L.C 2.Y.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	ɬun*5/⁵	0	1017	1018	ɬ u n *5/⁵
918	93_warm	warm	Gelong	Gelong	buɘt4	buɘt4	b u ɘ/ə t *4/⁴		2272	19.10	108.65		1 7 7 1 8	AXYLT	PYET6	4	4.P.C 4.Y.V 4.E.V 4.T.c 4.6.T	1.6 3.0 3.0 1.1 1.0	buɘ/ət*4/⁴	0	1018	1019	b u ɘ/ə t *4/⁴
735	75_water	water	Xifang	Xifang Hlai	nam3	nam3	n a m *3/³	hlai1239	948	19.30	109.24		4 7 4 8	AXLT	NAM6	8	8.N.C 8.A.V 8.M.c 8.6.T	1.6 3.0 1.1 1.0	nam*3/³	0	1028	1028	n a m *3/³
736	75_water	water	Baisha	Baisha Hlai	nam3	nam3	n a m *3/³	hlai1239	948	18.65	108.72		4 7 4 8	AXLT	NAM6	1	1.N.C 1.A.V 1.M.c 1.6.T	1.6 3.0 1.1 1.0	nam*3/³	0	1028	1028	n a m *3/³
737	75_water	water	Yuanmen	Yuanmen Hlai	nam6	nam6	n a m *6/⁵¹	hlai1239	948	19.11	109.54		4 7 4 8	AXLT	NAM3	9	9.N.C 9.A.V 9.M.c 9.3.T	1.6 3.0 1.1 1.0	nam*6/⁵¹	0	1028	1028	n a m *6/⁵¹
738	75_water	water	Heitu	Heitu Hlai	nom3	nom3	n o m *3/³	hlai1239	948	19.51	108.94		4 7 4 8	AXLT	NUM6	5	5.N.C 5.U.V 5.M.c 5.6.T	1.6 3.0 1.1 1.0	nom*3/³	0	1028	1028	n o m *3/³
739	75_water	water	Baoding	Baoding Hlai	nom3	nom3	n o m *3/³	hlai1239	948	18.77	110.45		4 7 4 8	AXLT	NUM6	3	3.N.C 3.U.V 3.M.c 3.6.T	1.6 3.0 1.1 1.0	nom*3/³	0	1028	1028	n o m *3/³
740	75_water	water	Zhongsha	Zhongsha Hlai	nam3	nam3	n a m *3/³	hlai1239	948	15.83	114.33		4 7 4 8	AXLT	NAM6	10	10.N.C 10.A.V 10.M.c 10.6.T	1.6 3.0 1.1 1.0	nam*3/³	0	1028	1028	n a m *3/³
741	75_water	water	Tongzha	Tongzha Hlai	nam3	nam3	n a m *3/³	hlai1239	948	18.88	109.67		4 7 4 8	AXLT	NAM6	7	7.N.C 7.A.V 7.M.c 7.6.T	1.6 3.0 1.1 1.0	nam*3/³	0	1028	1028	n a m *3/³
742	75_water	water	Qiandui	Quiandui Hlai	nam6	nam6	n a m *6/⁵¹	hlai1239	948	18.91	110.04		4 7 4 8	AXLT	NAM3	6	6.N.C 6.A.V 6.M.c 6.3.T	1.6 3.0 1.1 1.0	nam*6/⁵¹	0	1028	1028	n a m *6/⁵¹
743	75_water	water	Baocheng	Baocheng Hlai	nam3	nam3	n a m *3/³	hlai1239	948	18.64	109.70		4 7 4 8	AXLT	NAM6	2	2.N.C 2.A.V 2.M.c 2.6.T	1.6 3.0 1.1 1.0	nam*3/³	0	1028	1028	n a m *3/³
744	75_water	water	Gelong	Gelong	nam3	nam3	n a m *3/³		948	19.10	108.65		4 7 4 8	AXLT	NAM6	4	4.N.C 4.A.V 4.M.c 4.6.T	1.6 3.0 1.1 1.0	nam*3/³	0	1028	1028	n a m *3/³
22	3_we	we	Xifang	Xifang Hlai	fau1	fau1	f au *1/¹	hlai1239	1212	19.30	109.24		3 7 8	AXT	BA6	8	8.B.C 8.A.V 8.6.T	1.6 3.0 1.0	fau*1/¹	0	1039	1040	f au - *1/¹
23	3_we	we	Baisha	Baisha Hlai	fə1	fə1	f ə *1/¹	hlai1239	1212	18.65	108.72		3 7 8	AXT	BE6	1	1.B.C 1.E.V 1.6.T	1.6 3.0 1.0	fə*1/¹	0	1039	1039	f ə - *1/¹
24	3_we	we	Yuanmen	Yuanmen Hlai	feɯɁ7	feɯɁ7	f eɯ ʔ *7/⁵²	hlai1239	1212	19.11	109.54		3 7 1 8	AXLT	BEH3	9	9.B.C 9.E.V 9.H.c 9.3.T	1.6 3.0 1.1 1.0	feɯʔ*7/⁵²	0	1039	1039	f eɯ ʔ *7/⁵²
25	3_we	we	Heitu	Heitu Hlai	Ɂa2 rou1	Ɂa2_rou1	ʔ a *2/² + r ou *1/¹	hlai1239	1212	19.51	108.94		1 7 8 9 5 7 8	AXT_AXT	HA6_RU6	5	5.H.C 5.A.V 5.6.T 5._._ 5.R.C 5.U.V 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa*2/²+rou*1/¹	0	1040 1041	1041 1042	ʔ a *2/² - - - + r ou *1/¹
26	3_we	we	Baoding	Baoding Hlai	fa1	fa1	f a *1/¹	hlai1239	1212	18.77	110.45		3 7 8	AXT	BA6	3	3.B.C 3.A.V 3.6.T	1.6 3.0 1.0	fa*1/¹	0	1039	1040	f a - *1/¹
27	3_we	we	Zhongsha	Zhongsha Hlai	Ɂa3tau1	Ɂa3tau1	ʔ a *3/³ t au *1/¹	hlai1239	1212	15.83	114.33		1 7 8 1 7 8	AXTBYT	HA6TA6	10	10.H.C 10.A.V 10.6.T 10.T.C 10.A.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ʔa*3/³tau*1/¹	0	1040	1041	ʔ a *3/³ t au *1/¹
28	3_we	we	Tongzha	Tongzha Hlai	fau1	fau1	f au *1/¹	hlai1239	1212	18.88	109.67		3 7 8	AXT	BA6	7	7.B.C 7.A.V 7.6.T	1.6 3.0 1.0	fau*1/¹	0	1039	1040	f au - *1/¹
29	3_we	we	Qiandui	Quiandui Hlai	fau1	fau1	f au *1/¹	hlai1239	1212	18.91	110.04		3 7 8	AXT	BA6	6	6.B.C 6.A.V 6.6.T	1.6 3.0 1.0	fau*1/¹	0	1039	1040	f au - *1/¹
30	3_we	we	Baocheng	Baocheng Hlai	fou1	fou1	f ou *1/¹	hlai1239	1212	18.64	109.70		3 7 8	AXT	BU6	2	2.B.C 2.U.V 2.6.T	1.6 3.0 1.0	fou*1/¹	0	1039	1040	f ou - *1/¹
31	3_we	we	Gelong	Gelong	ha5	ha5	h a *5/⁵		1212	19.10	108.65		3 7 8	AXT	HA6	4	4.H.C 4.A.V 4.6.T	1.6 3.0 1.0	ha*5/⁵	0	1040	1041	h a *5/⁵ - - -
63	7_what	what	Xifang	Xifang Hlai	pɯ3 ra3	pɯ3_ra3	p ɯ *3/³ + r a *3/³	hlai1239	1236	19.30	109.24		1 7 8 9 5 7 8	AXT_AXT	PI6_RA6	8	8.P.C 8.I.V 8.6.T 8._._ 8.R.C 8.A.V 8.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pɯ*3/³+ra*3/³	0	1052 1056	1056 1057	p - ɯ - *3/³ + r a *3/³
64	7_what	what	Baisha	Baisha Hlai	mau2 pla2	mau2_pla2	m au *2/² + p l a *2/²	hlai1239	1236	18.65	108.72		4 7 8 9 1 5 7 8	AXT_ACXT	MA6_PLA6	1	1.M.C 1.A.V 1.6.T 1._._ 1.P.C 1.L.C 1.A.V 1.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	mau*2/²+pla*2/²	0	1051 1052	1051 1052	m au *2/² + p l a - *2/²
65	7_what	what	Yuanmen	Yuanmen Hlai	ma3 ra6	ma3_ra6	m a *3/³ + r a *6/⁵¹	hlai1239	1236	19.11	109.54		4 7 8 9 5 7 8	AXT_AXT	MA6_RA3	9	9.M.C 9.A.V 9.6.T 9._._ 9.R.C 9.A.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ma*3/³+ra*6/⁵¹	0	1051 1056	1051 1057	m a *3/³ + r a *6/⁵¹
66	7_what	what	Heitu	Heitu Hlai	mei3 paŋ3	mei3_paŋ3	m ei *3/³ + p a ŋ *3/³	hlai1239	1236	19.51	108.94		4 7 8 9 1 7 4 8	AXT_AXLT	ME6_PAN6	5	5.M.C 5.E.V 5.6.T 5._._ 5.P.C 5.A.V 5.N.c 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	mei*3/³+paŋ*3/³	0	1051 1052	1051 1055	m ei *3/³ + p - a ŋ *3/³
67	7_what	what	Baoding	Baoding Hlai	me3 he3	me3_he3	m e *3/³ + h e *3/³	hlai1239	1236	18.77	110.45		4 7 8 9 3 7 8	AXT_AXT	ME6_HE6	3	3.M.C 3.E.V 3.6.T 3._._ 3.H.C 3.E.V 3.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	me*3/³+he*3/³	0	1051 1053	1051 1053	m e *3/³ + h e *3/³
68	7_what	what	Zhongsha	Zhongsha Hlai	mau2 phe1	mau2_phe1	m au *2/² + pʰ e *1/¹	hlai1239	1236	15.83	114.33		4 7 8 9 1 7 8	AXT_AXT	MA6_PE6	10	10.M.C 10.A.V 10.6.T 10._._ 10.P.C 10.E.V 10.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mau*2/²+pʰe*1/¹	0	1051 1052	1051 1056	m au *2/² + pʰ - e - *1/¹
69	7_what	what	Tongzha	Tongzha Hlai	me3 he1	me3_he1	m e *3/³ + h e *1/¹	hlai1239	1236	18.88	109.67		4 7 8 9 3 7 8	AXT_AXT	ME6_HE6	7	7.M.C 7.E.V 7.6.T 7._._ 7.H.C 7.E.V 7.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	me*3/³+he*1/¹	0	1051 1053	1051 1053	m e *3/³ + h e *1/¹
70	7_what	what	Qiandui	Quiandui Hlai	mo2 me:ŋ1	mo2_me:ŋ1	m o *2/² + m eː ŋ *1/¹	hlai1239	1236	18.91	110.04		4 7 8 9 4 7 4 8	AXT_AXLT	MU6_MEN6	6	6.M.C 6.U.V 6.6.T 6._._ 6.M.C 6.E.V 6.N.c 6.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	mo*2/²+meːŋ*1/¹	0	1051 1055	1051 1054	m o *2/² + m eː ŋ *1/¹
71	7_what	what	Baocheng	Baocheng Hlai	he1	he1	h e *1/¹	hlai1239	1236	18.64	109.70		3 7 8	AXT	HE6	2	2.H.C 2.E.V 2.6.T	1.6 3.0 1.0	he*1/¹	0	1053	1053	h e *1/¹
72	7_what	what	Gelong	Gelong	mɔ5 miɘ	mɔ5_miɘ	m ɔ *5/⁵ + m i/j ɘ/ə		1236	19.10	108.65		4 7 8 9 4 6 7	AXT_ACX	MU6_MJE	4	4.M.C 4.U.V 4.6.T 4._._ 4.M.C 4.J.C 4.E.V	1.6 3.0 1.0 0.0 1.6 1.2 3.0	mɔ*5/⁵+mi/jɘ/ə	0	1051 1054	1051 1054	m ɔ *5/⁵ + m i/j ɘ/ə
879	90_white	white	Xifang	Xifang Hlai	kha:u1	kha:u1	kʰ aːu *1/¹	hlai1239	1335	19.30	109.24		1 7 8	AXT	KA6	8	8.K.C 8.A.V 8.6.T	1.6 3.0 1.0	kʰaːu*1/¹	0	1071	1071	kʰ aːu *1/¹
880	90_white	white	Baisha	Baisha Hlai	kha:u1	kha:u1	kʰ aːu *1/¹	hlai1239	1335	18.65	108.72		1 7 8	AXT	KA6	1	1.K.C 1.A.V 1.6.T	1.6 3.0 1.0	kʰaːu*1/¹	0	1071	1071	kʰ aːu *1/¹
